county,precinct,office,district,party,candidate,votes,
Camden,Cherry Hill District 10,Registered Voters,,,,868,
Camden,Cherry Hill District 11,Registered Voters,,,,"1,357",
Camden,Cherry Hill District 12,Registered Voters,,,,"1,287",
Camden,Cherry Hill District 13,Registered Voters,,,,"1,083",
Camden,Cherry Hill District 14,Registered Voters,,,,953,
Camden,Cherry Hill District 15,Registered Voters,,,,"1,291",
Camden,Cherry Hill District 16,Registered Voters,,,,873,
Camden,Cherry Hill District 17,Registered Voters,,,,"1,345",
Camden,Cherry Hill District 18,Registered Voters,,,,977,
Camden,Cherry Hill District 19,Registered Voters,,,,"1,045",
Camden,Cherry Hill District 20,Registered Voters,,,,"2,262",
Camden,Cherry Hill District 21,Registered Voters,,,,"1,411",
Camden,Cherry Hill District 22,Registered Voters,,,,"1,160",
Camden,Cherry Hill District 23,Registered Voters,,,,"1,579",
Camden,Cherry Hill District 24,Registered Voters,,,,"1,303",
Camden,Cherry Hill District 25,Registered Voters,,,,"1,100",
Camden,Cherry Hill District 26,Registered Voters,,,,"1,692",
Camden,Cherry Hill District 27,Registered Voters,,,,"1,179",
Camden,Cherry Hill District 28,Registered Voters,,,,"1,387",
Camden,Cherry Hill District 29,Registered Voters,,,,"1,479",
Camden,Cherry Hill District 30,Registered Voters,,,,735,
Camden,Cherry Hill District 31,Registered Voters,,,,"1,662",
Camden,Cherry Hill District 32,Registered Voters,,,,852,
Camden,Cherry Hill District 33,Registered Voters,,,,"1,430",
Camden,Cherry Hill District 34,Registered Voters,,,,"1,206",
Camden,Cherry Hill District 35,Registered Voters,,,,"1,275",
Camden,Cherry Hill District 36,Registered Voters,,,,"1,454",
Camden,Cherry Hill District 37,Registered Voters,,,,"1,134",
Camden,Cherry Hill District 38,Registered Voters,,,,909,
Camden,Cherry Hill District 39,Registered Voters,,,,"1,222",
Camden,Cherry Hill District 40,Registered Voters,,,,891,
Camden,Cherry Hill District 41,Registered Voters,,,,"1,095",
Camden,Cherry Hill District 42,Registered Voters,,,,757,
Camden,Cherry Hill District 43,Registered Voters,,,,980,
Camden,Cherry Hill District 44,Registered Voters,,,,"1,540",
Camden,Cherry Hill District 45,Registered Voters,,,,"2,030",
Camden,Cherry Hill District 46,Registered Voters,,,,"1,185",
Camden,Cherry Hill District 47,Registered Voters,,,,"1,388",
Camden,Cherry Hill District 48,Registered Voters,,,,817,
Camden,Cherry Hill Provisional,Registered Voters,,,,0,
Camden,Cherry Hill EV Emergency,Registered Voters,,,,0,
Camden,Chesilhurst District 1,Registered Voters,,,,"1,269",
Camden,Chesilhurst Provisional,Registered Voters,,,,0,
Camden,Chesilhurst EV Emergency,Registered Voters,,,,0,
Camden,Clementon District 1,Registered Voters,,,,"1,266",
Camden,Clementon District 2,Registered Voters,,,,"1,083",
Camden,Clementon District 3,Registered Voters,,,,"1,509",
Camden,Clementon Provisional,Registered Voters,,,,0,
Camden,Clementon EV Emergency,Registered Voters,,,,0,
Camden,Collingswood District 1,Registered Voters,,,,772,
Camden,Collingswood District 2,Registered Voters,,,,"1,083",
Camden,Collingswood District 3,Registered Voters,,,,677,
Camden,Collingswood District 4,Registered Voters,,,,"1,003",
Camden,Collingswood District 5,Registered Voters,,,,"1,025",
Camden,Collingswood District 6,Registered Voters,,,,783,
Camden,Collingswood District 7,Registered Voters,,,,"1,068",
Camden,Collingswood District 8,Registered Voters,,,,890,
Camden,Collingswood District 9,Registered Voters,,,,"1,430",
Camden,Collingswood District 10,Registered Voters,,,,881,
Camden,Collingswood District 11,Registered Voters,,,,"1,015",
Camden,Collingswood District 12,Registered Voters,,,,624,
Camden,Collingswood Provisional,Registered Voters,,,,0,
Camden,Collingswood EV Emergency,Registered Voters,,,,0,
Camden,Gibbsboro District 1,Registered Voters,,,,972,
Camden,Gibbsboro District 2,Registered Voters,,,,877,
Camden,Gibbsboro Provisional,Registered Voters,,,,0,
Camden,Gibbsboro EV Emergency,Registered Voters,,,,0,
Camden,Gloucester City Ward 1 District 1,Registered Voters,,,,"1,039",
Camden,Gloucester City Ward 1 District 2,Registered Voters,,,,789,
Camden,Gloucester City Ward 1 District 3,Registered Voters,,,,733,
Camden,Gloucester City Ward 1,Registered Voters,,,,0,
Camden,Gloucester City Ward 1 EV,Registered Voters,,,,0,
Camden,Gloucester City Ward 2 District 1,Registered Voters,,,,844,
Camden,Gloucester City Ward 2 District 2,Registered Voters,,,,946,
Camden,Gloucester City Ward 2 District 3,Registered Voters,,,,"1,143",
Camden,Gloucester City Ward 2,Registered Voters,,,,0,
Camden,Gloucester City Ward 2 EV,Registered Voters,,,,0,
Camden,Gloucester City Ward 3 District 1,Registered Voters,,,,"1,254",
Camden,Gloucester City Ward 3 District 2,Registered Voters,,,,"1,139",
Camden,Gloucester City Ward 3,Registered Voters,,,,0,
Camden,Gloucester City Ward 3 EV,Registered Voters,,,,0,
Camden,Gloucester Twp District 1,Registered Voters,,,,800,
Camden,Gloucester Twp District 2,Registered Voters,,,,871,
Camden,Gloucester Twp District 3,Registered Voters,,,,887,
Camden,Gloucester Twp District 4,Registered Voters,,,,"1,208",
Camden,Gloucester Twp District 5,Registered Voters,,,,"1,605",
Camden,Gloucester Twp District 6,Registered Voters,,,,"1,610",
Camden,Gloucester Twp District 7,Registered Voters,,,,"1,342",
Camden,Gloucester Twp District 8,Registered Voters,,,,"1,257",
Camden,Gloucester Twp District 9,Registered Voters,,,,"1,444",
Camden,Gloucester Twp District 10,Registered Voters,,,,"1,079",
Camden,Gloucester Twp District 11,Registered Voters,,,,"1,110",
Camden,Gloucester Twp District 12,Registered Voters,,,,"1,256",
Camden,Gloucester Twp District 13,Registered Voters,,,,"1,869",
Camden,Gloucester Twp District 14,Registered Voters,,,,"1,441",
Camden,Gloucester Twp District 15,Registered Voters,,,,"1,608",
Camden,Gloucester Twp District 16,Registered Voters,,,,"1,211",
Camden,Gloucester Twp District 17,Registered Voters,,,,"2,220",
Camden,Gloucester Twp District 18,Registered Voters,,,,"1,817",
Camden,Gloucester Twp District 19,Registered Voters,,,,"1,564",
Camden,Gloucester Twp District 20,Registered Voters,,,,"1,501",
Camden,Gloucester Twp District 21,Registered Voters,,,,821,
Camden,Gloucester Twp District 22,Registered Voters,,,,"1,005",
Camden,Gloucester Twp District 23,Registered Voters,,,,"1,480",
Camden,Gloucester Twp District 24,Registered Voters,,,,"1,351",
Camden,Gloucester Twp District 25,Registered Voters,,,,"1,244",
Camden,Gloucester Twp District 26,Registered Voters,,,,"1,021",
Camden,Gloucester Twp District 27,Registered Voters,,,,"1,072",
Camden,Gloucester Twp District 28,Registered Voters,,,,"1,173",
Camden,Gloucester Twp District 29,Registered Voters,,,,"1,408",
Camden,Gloucester Twp District 30,Registered Voters,,,,"1,670",
Camden,Gloucester Twp District 31,Registered Voters,,,,"1,448",
Camden,Gloucester Twp District 32,Registered Voters,,,,"1,326",
Camden,Gloucester Twp District 33,Registered Voters,,,,"1,397",
Camden,Gloucester Twp District 34,Registered Voters,,,,"1,143",
Camden,Gloucester Twp District 35,Registered Voters,,,,"1,810",
Camden,Gloucester Twp District 36,Registered Voters,,,,865,
Camden,Gloucester Twp District 37,Registered Voters,,,,686,
Camden,Gloucester Twp District 38,Registered Voters,,,,"1,053",
Camden,Gloucester Twp District 39,Registered Voters,,,,680,
Camden,Gloucester Twp District 40,Registered Voters,,,,"1,271",
Camden,Gloucester Twp Provisional,Registered Voters,,,,0,
Camden,Gloucester Twp EV Emergency,Registered Voters,,,,0,
Camden,Haddon Heights District 1,Registered Voters,,,,812,
Camden,Haddon Heights District 2,Registered Voters,,,,739,
Camden,Haddon Heights District 3,Registered Voters,,,,"1,127",
Camden,Haddon Heights District 4,Registered Voters,,,,665,
Camden,Haddon Heights District 5,Registered Voters,,,,"1,008",
Camden,Haddon Heights District 6,Registered Voters,,,,"1,041",
Camden,Haddon Heights District 7,Registered Voters,,,,"1,070",
Camden,Haddon Heights Provisional,Registered Voters,,,,0,
Camden,Haddon Heights EV Emergency,Registered Voters,,,,0,
Camden,Haddon Twp District 1,Registered Voters,,,,"1,097",
Camden,Haddon Twp District 2,Registered Voters,,,,743,
Camden,Haddon Twp District 3,Registered Voters,,,,"1,220",
Camden,Haddon Twp District 4,Registered Voters,,,,788,
Camden,Haddon Twp District 5,Registered Voters,,,,568,
Camden,Haddon Twp District 6,Registered Voters,,,,794,
Camden,Haddon Twp District 7,Registered Voters,,,,732,
Camden,Haddon Twp District 8,Registered Voters,,,,892,
Camden,Haddon Twp District 9,Registered Voters,,,,628,
Camden,Haddon Twp District 10,Registered Voters,,,,775,
Camden,Haddon Twp District 11,Registered Voters,,,,974,
Camden,Haddon Twp District 12,Registered Voters,,,,"1,536",
Camden,Haddon Twp District 13,Registered Voters,,,,728,
Camden,Haddon Twp District 14,Registered Voters,,,,725,
Camden,Haddon Twp District 15,Registered Voters,,,,771,
Camden,Haddon Twp Provisional,Registered Voters,,,,0,
Camden,Haddon Twp EV Emergency,Registered Voters,,,,0,
Camden,Haddonfield District 1,Registered Voters,,,,"1,210",
Camden,Haddonfield District 2,Registered Voters,,,,"1,353",
Camden,Haddonfield District 3,Registered Voters,,,,"1,052",
Camden,Haddonfield District 4,Registered Voters,,,,824,
Camden,Haddonfield District 5,Registered Voters,,,,753,
Camden,Haddonfield District 6,Registered Voters,,,,"1,025",
Camden,Haddonfield District 7,Registered Voters,,,,977,
Camden,Haddonfield District 8,Registered Voters,,,,"1,108",
Camden,Haddonfield District 9,Registered Voters,,,,"1,257",
Camden,Haddonfield District 10,Registered Voters,,,,887,
Camden,Haddonfield Provisional,Registered Voters,,,,0,
Camden,Haddonfield EV Emergency,Registered Voters,,,,0,
Camden,Hi-Nella District 1,Registered Voters,,,,708,
Camden,Hi-Nella Provisional,Registered Voters,,,,0,
Camden,Hi-Nella EV Emergency,Registered Voters,,,,0,
Camden,Laurel Springs District 1,Registered Voters,,,,872,
Camden,Laurel Springs District 2,Registered Voters,,,,781,
Camden,Laurel Springs Provisional,Registered Voters,,,,0,
Camden,Laurel Springs EV Emergency,Registered Voters,,,,0,
Camden,Lawnside District 1,Registered Voters,,,,"1,261",
Camden,Lawnside District 2,Registered Voters,,,,"1,331",
Camden,Lawnside Provisional,Registered Voters,,,,0,
Camden,Lawnside EV Emergency,Registered Voters,,,,0,
Camden,Lindenwold District 1,Registered Voters,,,,"1,421",
Camden,Lindenwold District 2,Registered Voters,,,,"1,355",
Camden,Lindenwold District 3,Registered Voters,,,,"1,005",
Camden,Lindenwold District 4,Registered Voters,,,,"1,823",
Camden,Lindenwold District 5,Registered Voters,,,,"1,124",
Camden,Lindenwold District 6,Registered Voters,,,,"1,337",
Camden,Lindenwold District 7,Registered Voters,,,,870,
Camden,Lindenwold District 8,Registered Voters,,,,"1,486",
Camden,Lindenwold District 9,Registered Voters,,,,900,
Camden,Lindenwold Provisional,Registered Voters,,,,0,
Camden,Lindenwold EV Emergency,Registered Voters,,,,0,
Camden,Magnolia District 1,Registered Voters,,,,912,
Camden,Magnolia District 2,Registered Voters,,,,751,
Camden,Magnolia District 3,Registered Voters,,,,876,
Camden,Magnolia District 4,Registered Voters,,,,921,
Camden,Magnolia Provisional,Registered Voters,,,,0,
Camden,Magnolia EV Emergency,Registered Voters,,,,0,
Camden,Merchantville District 1,Registered Voters,,,,"1,263",
Camden,Merchantville District 2,Registered Voters,,,,831,
Camden,Merchantville District 3,Registered Voters,,,,862,
Camden,Merchantville Provisional,Registered Voters,,,,0,
Camden,Merchantville EV Emergency,Registered Voters,,,,0,
Camden,Mt. Ephraim District 1,Registered Voters,,,,881,
Camden,Mt. Ephraim District 2,Registered Voters,,,,998,
Camden,Mt. Ephraim District 3,Registered Voters,,,,970,
Camden,Mt. Ephraim District 4,Registered Voters,,,,960,
Camden,Mt. Ephraim Provisional,Registered Voters,,,,0,
Camden,Mt. Ephraim EV Emergency,Registered Voters,,,,0,
Camden,Oaklyn District 1,Registered Voters,,,,737,
Camden,Oaklyn District 2,Registered Voters,,,,890,
Camden,Oaklyn District 3,Registered Voters,,,,848,
Camden,Oaklyn District 4,Registered Voters,,,,766,
Camden,Oaklyn Provisional,Registered Voters,,,,0,
Camden,Oaklyn EV Emergency,Registered Voters,,,,0,
Camden,Pennsauken District 1,Registered Voters,,,,"1,206",
Camden,Pennsauken District 2,Registered Voters,,,,"1,635",
Camden,Pennsauken District 3,Registered Voters,,,,"1,137",
Camden,Pennsauken District 4,Registered Voters,,,,"1,586",
Camden,Pennsauken District 5,Registered Voters,,,,848,
Camden,Pennsauken District 6,Registered Voters,,,,"1,646",
Camden,Pennsauken District 7,Registered Voters,,,,"1,453",
Camden,Pennsauken District 8,Registered Voters,,,,"1,121",
Camden,Pennsauken District 9,Registered Voters,,,,"1,000",
Camden,Pennsauken District 10,Registered Voters,,,,975,
Camden,Pennsauken District 11,Registered Voters,,,,"1,143",
Camden,Pennsauken District 12,Registered Voters,,,,969,
Camden,Pennsauken District 13,Registered Voters,,,,"1,006",
Camden,Pennsauken District 14,Registered Voters,,,,"1,160",
Camden,Pennsauken District 15,Registered Voters,,,,"1,349",
Camden,Pennsauken District 16,Registered Voters,,,,848,
Camden,Pennsauken District 17,Registered Voters,,,,"1,502",
Camden,Pennsauken District 18,Registered Voters,,,,"1,479",
Camden,Pennsauken District 19,Registered Voters,,,,809,
Camden,Pennsauken District 20,Registered Voters,,,,794,
Camden,Pennsauken District 21,Registered Voters,,,,916,
Camden,Pennsauken District 22,Registered Voters,,,,940,
Camden,Pennsauken District 23,Registered Voters,,,,878,
Camden,Pennsauken District 24,Registered Voters,,,,755,
Camden,Pennsauken Provisional,Registered Voters,,,,0,
Camden,Pennsauken EV Emergency,Registered Voters,,,,0,
Camden,Pine Hill District 1,Registered Voters,,,,"1,553",
Camden,Pine Hill District 2,Registered Voters,,,,"1,338",
Camden,Pine Hill District 3,Registered Voters,,,,"1,415",
Camden,Pine Hill District 4,Registered Voters,,,,"1,370",
Camden,Pine Hill District 5,Registered Voters,,,,"1,410",
Camden,Pine Hill District 6,Registered Voters,,,,661,
Camden,Pine Hill Provisional,Registered Voters,,,,0,
Camden,Pine Hill EV Emergency,Registered Voters,,,,0,
Camden,Runnemede District 1,Registered Voters,,,,833,
Camden,Runnemede District 2,Registered Voters,,,,"1,148",
Camden,Runnemede District 3,Registered Voters,,,,822,
Camden,Runnemede District 4,Registered Voters,,,,973,
Camden,Runnemede District 5,Registered Voters,,,,"1,442",
Camden,Runnemede District 6,Registered Voters,,,,"1,142",
Camden,Runnemede Provisional,Registered Voters,,,,0,
Camden,Runnemede EV Emergency,Registered Voters,,,,0,
Camden,Somerdale District 1,Registered Voters,,,,"1,624",
Camden,Somerdale District 2,Registered Voters,,,,944,
Camden,Somerdale District 3,Registered Voters,,,,893,
Camden,Somerdale District 4,Registered Voters,,,,891,
Camden,Somerdale Provisional,Registered Voters,,,,0,
Camden,Somerdale EV Emergency,Registered Voters,,,,0,
Camden,Stratford District 1,Registered Voters,,,,688,
Camden,Stratford District 2,Registered Voters,,,,926,
Camden,Stratford District 3,Registered Voters,,,,927,
Camden,Stratford District 4,Registered Voters,,,,"1,086",
Camden,Stratford District 5,Registered Voters,,,,834,
Camden,Stratford District 6,Registered Voters,,,,938,
Camden,Stratford Provisional,Registered Voters,,,,0,
Camden,Stratford EV Emergency,Registered Voters,,,,0,
Camden,Tavistock District 1,Registered Voters,,,,12,
Camden,Voorhees District 1,Registered Voters,,,,"1,639",
Camden,Voorhees District 2,Registered Voters,,,,"1,542",
Camden,Voorhees District 3,Registered Voters,,,,"1,418",
Camden,Voorhees District 4,Registered Voters,,,,"1,505",
Camden,Voorhees District 5,Registered Voters,,,,"1,478",
Camden,Voorhees District 6,Registered Voters,,,,"1,473",
Camden,Voorhees District 7,Registered Voters,,,,794,
Camden,Voorhees District 8,Registered Voters,,,,"1,808",
Camden,Voorhees District 9,Registered Voters,,,,"1,516",
Camden,Voorhees District 10,Registered Voters,,,,"1,117",
Camden,Voorhees District 11,Registered Voters,,,,"1,086",
Camden,Voorhees District 12,Registered Voters,,,,"1,043",
Camden,Voorhees District 13,Registered Voters,,,,"1,480",
Camden,Voorhees District 14,Registered Voters,,,,997,
Camden,Voorhees District 15,Registered Voters,,,,"1,295",
Camden,Voorhees District 16,Registered Voters,,,,954,
Camden,Voorhees District 17,Registered Voters,,,,717,
Camden,Voorhees District 18,Registered Voters,,,,"1,253",
Camden,Voorhees District 19,Registered Voters,,,,"1,111",
Camden,Voorhees Provisional,Registered Voters,,,,0,
Camden,Voorhees EV Emergency,Registered Voters,,,,0,
Camden,Waterford District 1,Registered Voters,,,,"1,279",
Camden,Waterford District 2,Registered Voters,,,,"1,350",
Camden,Waterford District 3,Registered Voters,,,,996,
Camden,Waterford District 4,Registered Voters,,,,978,
Camden,Waterford District 5,Registered Voters,,,,"1,212",
Camden,Waterford District 6,Registered Voters,,,,740,
Camden,Waterford District 7,Registered Voters,,,,"1,244",
Camden,Waterford District 8,Registered Voters,,,,700,
Camden,Waterford Provisional,Registered Voters,,,,0,
Camden,Waterford EV Emergency,Registered Voters,,,,0,
Camden,Winslow Ward 1 District 1,Registered Voters,,,,"1,226",
Camden,Winslow Ward 1 District 2,Registered Voters,,,,"1,372",
Camden,Winslow Ward 1 District 3,Registered Voters,,,,865,
Camden,Winslow Ward 1 District 4,Registered Voters,,,,"1,535",
Camden,Winslow Ward 1 District 5,Registered Voters,,,,"1,401",
Camden,Winslow Ward 1 District 6,Registered Voters,,,,"1,133",
Camden,Winslow Ward 1 Provisional,Registered Voters,,,,0,
Camden,Winslow Ward 1 EV Emergency,Registered Voters,,,,0,
Camden,Winslow Ward 2 District 1,Registered Voters,,,,"2,791",
Camden,Winslow Ward 2 District 2,Registered Voters,,,,"1,348",
Camden,Winslow Ward 2 District 3,Registered Voters,,,,"1,858",
Camden,Winslow Ward 2 District 4,Registered Voters,,,,"1,097",
Camden,Winslow Ward 2 District 5,Registered Voters,,,,"1,243",
Camden,Winslow Ward 2 Provisional,Registered Voters,,,,0,
Camden,Winslow Ward 2 EV Emergency,Registered Voters,,,,0,
Camden,Winslow Ward 3 District 1,Registered Voters,,,,"1,820",
Camden,Winslow Ward 3 District 2,Registered Voters,,,,"1,348",
Camden,Winslow Ward 3 District 3,Registered Voters,,,,"1,464",
Camden,Winslow Ward 3 District 4,Registered Voters,,,,"1,324",
Camden,Winslow Ward 3 District 5,Registered Voters,,,,"1,531",
Camden,Winslow Ward 3 Provisional,Registered Voters,,,,0,
Camden,Winslow Ward 3 EV Emergency,Registered Voters,,,,0,
Camden,Winslow Ward 4 District 1,Registered Voters,,,,896,
Camden,Winslow Ward 4 District 2,Registered Voters,,,,"1,940",
Camden,Winslow Ward 4 District 3,Registered Voters,,,,"2,066",
Camden,Winslow Ward 4 District 4,Registered Voters,,,,"1,449",
Camden,Winslow Ward 4 District 5,Registered Voters,,,,"1,828",
Camden,Winslow Ward 4 Provisional,Registered Voters,,,,0,
Camden,Winslow Ward 4 EV Emergency,Registered Voters,,,,0,
Camden,Woodlynne District 1,Registered Voters,,,,981,
Camden,Woodlynne District 2,Registered Voters,,,,803,
Camden,Woodlynne Provisional,Registered Voters,,,,0,
Camden,Overseas,Registered Voters,,,,0,
Camden,Audubon District 1,Ballots Cast,,,,612,0
Camden,Audubon District 2,,,,,461,0
Camden,Audubon District 3,,,,,781,0
Camden,Audubon District 4,,,,,534,0
Camden,Audubon District 5,,,,,683,0
Camden,Audubon District 6,,,,,830,0
Camden,Audubon District 7,,,,,551,0
Camden,Audubon District 8,,,,,671,0
Camden,Audubon Provisional,,,,,181,0
Camden,Audubon EV Emergency,,,,,0,0
Camden,Audubon Park District 1,,,,,541,0
Camden,Audubon Park Provisional,,,,,37,0
Camden,Audubon Park EV Emergency,,,,,0,0
Camden,Barrington District 1,,,,,940,0
Camden,Barrington District 2,,,,,745,0
Camden,Barrington District 3,,,,,809,0
Camden,Barrington District 4,,,,,932,0
Camden,Barrington District 5,,,,,345,0
Camden,Barrington Provisional,,,,,118,0
Camden,Barrington EV Emergency,,,,,0,0
Camden,Bellmawr District 1,,,,,"1,016",0
Camden,Bellmawr District 2,,,,,958,1
Camden,Bellmawr District 3,,,,,781,0
Camden,Bellmawr District 4,,,,,712,0
Camden,Bellmawr District 5,,,,,646,0
Camden,Bellmawr District 6,,,,,803,0
Camden,Bellmawr District 7,,,,,672,0
Camden,Bellmawr Provisional,,,,,204,0
Camden,Bellmawr EV Emergency,,,,,0,0
Camden,Berlin Boro District 1,,,,,967,0
Camden,Berlin Boro District 2,,,,,"1,046",0
Camden,Berlin Boro District 3,,,,,"1,084",0
Camden,Berlin Boro District 4,,,,,952,0
Camden,Berlin Boro District 5,,,,,488,0
Camden,Berlin Boro Provisional,,,,,146,0
Camden,Berlin Boro EV Emergency,,,,,0,0
Camden,Berlin Twp District 1,,,,,"1,238",0
Camden,Berlin Twp District 2,,,,,467,0
Camden,Berlin Twp District 3,,,,,400,0
Camden,Berlin Twp District 4,,,,,870,0
Camden,Berlin Twp Provisional,,,,,102,0
Camden,Berlin Twp EV Emergency,,,,,0,0
Camden,Brooklawn District 1,,,,,874,1
Camden,Brooklawn Provisional,,,,,25,0
Camden,Brooklawn EV Emergency,,,,,0,0
Camden,Camden Ward 1 District 1,,,,,195,0
Camden,Camden Ward 1 District 2,,,,,401,0
Camden,Camden Ward 1 District 3,,,,,443,0
Camden,Camden Ward 1 District 4,,,,,313,0
Camden,Camden Ward 1 District 5,,,,,395,0
Camden,Camden Ward 1 District 6,,,,,502,0
Camden,Camden Ward 1 District 7,,,,,244,0
Camden,Camden Ward 1 District 8,,,,,415,0
Camden,Camden Ward 1 District 9,,,,,453,0
Camden,Camden Ward 1 District 10,,,,,475,0
Camden,Camden Ward 1 Provisional,,,,,354,3
Camden,Camden Ward 1 EV Emergency,,,,,0,0
Camden,Camden Ward 2 District 1,,,,,280,0
Camden,Camden Ward 2 District 2,,,,,360,0
Camden,Camden Ward 2 District 3,,,,,459,0
Camden,Camden Ward 2 District 4,,,,,261,0
Camden,Camden Ward 2 District 5,,,,,257,0
Camden,Camden Ward 2 District 6,,,,,551,1
Camden,Camden Ward 2 District 7,,,,,394,0
Camden,Camden Ward 2 District 8,,,,,547,2
Camden,Camden Ward 2 District 9,,,,,596,0
Camden,Camden Ward 2 District 10,,,,,284,0
Camden,Camden Ward 2 District 11,,,,,259,2
Camden,Camden Ward 2 Provisional,,,,,400,2
Camden,Camden Ward 2 EV Emergency,,,,,0,0
